LON	        LAT	        NOM
-3.637777805	15.555000305	Borou
-3.696388960	15.820278168	Borro Tayo
-3.506111145	16.503055573	Bossaïlé
-3.845555544	16.281944275	Bototo
-3.275555611	16.798055649	Boubacar
-2.910277843	16.678054810	Boubougoumey
-2.985833406	16.709444046	Bougoufié
-3.684722185	15.967778206	Bougoufié
-3.591944456	16.045000076	Bougoufié
-3.593333244	16.045000076	Bougoufié
-3.622777700	15.775555611	Bougoumaira
-3.246111155	16.362777710	Bougoumeïra
3.025833368	15.415555954	Bouka Bellah
-0.044722222	16.290555954	Boulevard Askia
-0.044166666	16.293611526	Boulevard Askia
-4.832221985	16.351667404	Boulgam
-3.745833397	15.581110954	Boundou Bouria
-3.727777719	15.596944809	Boundou Ouro
-3.730000019	15.597222328	Boundou Sare
-3.825277805	15.580277443	Boundou Wouro
-5.180555344	15.651110649	Boundoubady
-0.916666687	16.972221375	Bour Bour
-0.911944449	16.971944809	Bour Bour
-4.350833416	15.658333778	Bouram Farandi
-4.348888874	15.659999847	Bouram Farandi
-3.715555668	15.682777405	Bouria
-0.309722215	16.869167328	Bouzo
-0.245000005	16.742221832	Boye Haoussa
-3.471944332	16.086944580	Bozo
-2.153888941	15.645833015	Côté Est
-1.997777820	16.886667252	Côté Est
-1.783055544	16.939443588	Côté Est
-1.672777772	16.965555191	Côté Est
-2.566944361	15.486389160	Côté Est
-3.160000086	15.884721756	Côté Est
-2.934444427	15.905833244	Côté Est
-2.596111059	15.896111488	Côté Est
-3.264722109	15.911944389	Côté Est
-1.373888850	15.413055420	Côté Est
-1.369166613	15.404722214	Côté est
-1.254722238	16.042222977	Côté Est
-1.746944427	16.950277328	Côté Est de la mosquée
-4.527777672	15.840833664	Côté Est de la mosquée
-4.527777672	15.841111183	Côté Est de la mosquée
-4.449444294	15.735555649	Côté Est de la mosquée
-4.244166851	15.847222328	Côté Est de la mosquée
-4.142222404	15.906389236	Côté est du village
-1.874444485	16.917222977	Côté Est mosquée
-4.142499924	15.906110764	Côté est mosquée
-4.115555763	16.006111145	Côté est mosquée
-4.535555363	15.631111145	côté est mosquée
-4.607500076	15.685277939	côté est mosquée
-4.416388988	15.784722328	Côté est Mosquée
-4.527777672	15.840833664	Côté est mosquée
-4.527777672	15.841111183	Côté Est mosquée
-1.743611097	16.985277176	Côté Mosquée
-2.052777767	16.839721680	Côté Nord
-1.863055587	16.929445267	Côté Nord
-2.821111202	15.803889275	Côté Nord
-3.264722109	15.911944389	Côté Nord
-2.849444389	15.805000305	Côté Nord
-2.721666574	16.016111374	Côté Nord
-4.616666794	15.598055840	côté nord de la mosquée
-4.495833397	15.729722023	Côté nord de la mosquée
-4.450277805	15.736389160	Côté nord de la mosquée
-4.450833321	15.736666679	Côté nord de la mosquée
-4.483055592	15.616110802	côté nord du village
-4.538610935	15.596666336	côté nord du village
-1.863888860	16.928054810	Côté Nord Est
-4.484166622	15.616110802	côté nord mosquée
-4.143610954	15.905833244	Côté nord mosquée
-4.087222099	15.905555725	Côté nord ouest du village
-4.514444351	15.822221756	Côté nord ouest du village
-3.338611126	15.878889084	Côté NordEst village
-3.139444351	15.868888855	Côté Ouest
-2.005000114	16.882778168	Côté Ouest
-1.783055544	16.939443588	Côté ouest
-1.674166679	16.955554962	Côté Ouest
-2.861944437	15.760000229	Côté Ouest
-1.370555520	15.404722214	Côté ouest
-1.370555520	15.404722214	Côté Ouest
-4.445000172	15.799444199	Côté ouest
-4.359166622	15.810277939	Côté ouest
-4.530000210	15.841388702	Côté Ouest de la mosquée
-4.522222042	15.805555344	Côté Ouest de la mosquée
-4.525277615	15.807499886	Côté Ouest de la mosquée
-4.523611069	15.781110764	Côté Ouest de la mosquée
-4.448333263	15.757499695	Côté ouest de la mosquée
-4.530000210	15.841388702	Côté Ouest de la mosquée
-1.707499981	16.952222824	Côté Ouest mosquée
-4.103055477	15.958611488	côté ouest mosquée
-4.126666546	15.898056030	Côté ouest mosquée
-4.088611126	15.900278091	Côté ouest mosquée
-4.523889065	15.779999733	Côté Ouest mosquée
-4.514999866	15.821666718	Côté ouest mosquée
-4.235000134	15.843889236	Côté ouest mosquée
-2.681944370	15.840833664	Côté sud
-2.872222185	15.801111221	Côté Sud
-4.514999866	15.820278168	Côté sud de la mosquée
-2.970000029	15.891111374	Côté sud est
-4.483889103	15.613055229	côté sud mosquée
-1.702499986	16.951110840	Côté sud mosquée
-4.512777805	15.694167137	Côté sud mosquée
-4.537222385	15.594166756	côté sud mosquée
-3.341111183	15.877222061	Côté sud ouest
-2.971111059	15.890832901	Côté Sud ouest
-2.941944361	15.900833130	Côté sud ouest
-2.785555601	15.842778206	Côté Sud village
-4.963611126	16.330278397	Camp
-3.792500019	16.165000916	Camp
-0.005277778	16.257223129	Camp militaire
-0.006111111	16.258611679	Camp Militaire
-0.005277778	16.257499695	Camp militaire
2.376111031	15.931388855	Camp militaire
3.018611193	15.417222023	Camp militaire
-3.468611002	16.090000153	Camp Peulh
-3.469444513	16.088333130	Camp Peulh
-3.959722281	15.906389236	Camp Peulh
-4.113055706	15.850277901	Camp Peulh
-4.113888741	15.850832939	Camp Peulh
-3.498333216	15.951944351	Camp Peulh
-3.930833340	15.825555801	Camp Peulh
-1.307222247	15.818333626	Campement
-3.009999990	16.765832901	Campement E&F
3.019722223	15.417222023	Campement militaire
-2.278055668	17.227500916	Centre
-2.986111164	16.679721832	Centre
-3.028611183	16.762777328	Centre
-3.835277796	16.729999542	Centre
0.179166660	16.538055420	Centre  Oued
0.009722223	17.794445038	Centre campement
1.523055553	15.867221832	Centre CDA PEMNE
0.113333337	16.750833511	Centre de la mare
-3.641388893	16.134445190	Centre de sante
0.131388888	15.992777824	Centre de sante
0.079999998	16.017778397	Centre de sante
-2.769722223	16.694723129	Centre de santé
-3.247222185	16.359167099	Centre de santé
-3.325555563	16.254167557	Centre de santé
-3.765277863	16.724445343	Centre de santé
-3.972777843	16.689722061	Centre de santé
-3.593888998	16.045000076	Centre de santé
0.273888886	15.790555954	Centre du  village
0.290277779	15.223610878	Centre du marche
3.157500029	15.949166298	Centre du site
3.159166574	15.949166298	Centre du site
3.159166574	15.948333740	Centre du site
-2.692500114	15.974166870	Centre du site
-1.699722171	16.939167023	Centre du site
-1.766111135	16.971389771	Centre du site
-2.165555477	16.814443588	Centre du site
-2.176944494	16.814722061	Centre du site
-2.741388798	16.008054733	Centre du site
0.116099998	16.579399109	Centre du site
3.202500105	15.936388969	Centre du site
1.298611164	18.126111984	Centre du site
1.833333373	18.389165878	centre du site
0.822777748	19.122222900	Centre du site
0.822777748	19.122222900	Centre du site
0.735277772	19.456666946	Centre du site
0.735277772	19.456666946	Centre du site
0.981388867	19.729722977	Centre du site
0.894166648	19.001943588	Centre du site
1.191944480	19.316110611	Centre du site
1.043055534	19.704721451	Centre du site
0.795555532	18.890832901	Centre du site
1.080277801	19.416110992	Centre du site
-0.269444406	19.550277710	centre du site
-0.364722192	19.487222672	centre du site
2.585833311	17.635833740	Centre du site
-4.077222347	15.868332863	centre du village
-0.021111110	16.220277786	Centre du village
-0.023888890	16.220832825	Centre du village
-0.020833334	16.220832825	Centre du village
-0.018055556	16.373611450	Centre du village
-0.023611112	16.340555191	Centre du village
-0.022222223	16.328887939	Centre du village
-0.021666666	16.336944580	Centre du village
-0.023333333	16.339445114	Centre du village
-0.075277776	16.507778168	Centre du village
-0.062500000	16.196666718	Centre du village
-0.094999999	16.250000000	Centre du village
-0.094999999	16.250000000	Centre du village
-0.059999999	16.449722290	Centre du village
-0.099166669	16.269443512	Centre du village
-0.096666664	16.266666412	Centre du village
-0.095833331	16.266387939	Centre du village
-0.099444441	16.267499924	Centre du village
-0.099166669	16.269443512	Centre du village
-0.098888889	16.269443512	Centre du village
-0.103611112	16.278333664	Centre du village
-0.018333333	16.353055954	Centre du village
-0.081944443	16.306110382	Centre du village
0.127777785	16.702777863	Centre du village
0.130277783	16.617221832	Centre du village
0.130277783	16.617221832	Centre du village
0.254444450	16.507499695	Centre du village
0.169722229	16.799999237	Centre du village
0.211388886	16.708333969	Centre du village
0.211388886	16.708333969	Centre du village
0.171944439	16.455833435	Centre du village
0.067222223	16.040832520	Centre du village
0.215277776	15.929721832	Centre du village
0.110833332	15.973610878	Centre du village
0.431666672	15.698888779	Centre du village
0.503055573	15.676111221	Centre du village
0.500277758	15.667778015	Centre du village
0.504722238	15.670277596	Centre du village
0.328055561	15.818055153	Centre du village
0.464166671	15.736389160	Centre du village
0.501666665	15.610278130	Centre du village
1.523333311	15.868888855	Centre du village
0.677500010	15.131388664	Centre du village
1.512500048	16.530834198	Centre du village
1.512500048	16.530834198	Centre du village
-0.721388876	16.968055725	Centre du village
-0.720277786	16.968055725	Centre du village
-0.264444441	16.836944580	Centre du village
-0.304722190	16.804721832	Centre du village
-0.448055565	16.968334198	Centre du village
-0.684722245	16.946388245	Centre du village
-0.413888901	16.968055725	Centre du village
-0.259722233	16.825000763	Centre du village
-1.438888907	16.985555649	Centre du village
-1.403611064	17.035554886	Centre du village
-1.209166646	17.048889160	Centre du village
-0.888333321	17.003055573	Centre du village
-0.994722247	16.969165802	Centre du village
-0.850833356	16.981111526	Centre du village
-0.953333318	16.959722519	Centre du village
2.489722252	18.452222824	Centre du village
-0.083611108	16.303611755	Centre Ecole du village
3.031388998	15.436944008	Centre laitier
-3.001944542	16.763610840	Centre quartier
3.024166584	15.420555115	Centre santé mobile
0.938888907	18.414443970	centre site
-3.351666689	16.498332977	Centre site
-3.609166622	16.442499161	Centre site
-3.853888988	16.843334198	Centre site
-4.208333492	16.689722061	Centre site
-1.685555577	16.944444656	Centre site
-1.980277777	16.864999771	Centre site
-2.333611012	16.743055344	Centre site
-4.741111279	15.694999695	Centre site
-0.376111120	17.469165802	Centre site
3.017499924	15.474444389	centre site
2.515555620	16.181943893	centre site
1.118055582	18.692222595	centre site
1.300277829	18.126388550	Centre site
1.298333287	18.126111984	centre site
1.298055530	18.125278473	Centre site
1.242499948	17.718055725	centre site
1.121944427	18.393611908	centre site
1.161944389	18.023332596	Centre site
1.413611054	18.210277557	Centre site
1.554166675	18.777778625	centre site
1.663055539	18.105278015	Centre site
1.663333297	18.106388092	Centre site
1.664999962	18.105278015	Centre site
1.749444485	18.486665726	Centre site
1.833333373	18.389444351	Centre site
1.832499981	18.388889313	Centre site
-3.346388817	16.133611679	centre sud
-3.256111145	16.118333817	centre village
-4.153888702	16.653333664	Centre village
-4.032222271	16.771110535	centre village
2.894722223	15.630555153	centre village
-1.674166679	17.038055420	Centre village
-2.789722204	16.525554657	Centre village
-3.407777786	16.179721832	Centre village
-3.180555582	16.255832672	Centre village
-3.181944370	16.252777100	Centre village
-3.145833254	16.217222214	centre village
-3.490277767	16.400833130	Centre village
-3.565833330	16.470832825	Centre village
-4.050555706	16.560277939	centre village
-3.764722109	16.723333359	Centre village
-3.806666613	16.734722137	Centre village
-3.598333359	16.706943512	Centre village
-3.863333225	16.723611832	Centre village
-3.992777824	16.684999466	Centre village
-4.767222404	16.666666031	centre village
-3.634999990	16.780555725	centre village
-1.999722242	16.885555267	Centre village
-0.960555553	15.355278015	Centre village
-0.014166667	16.214166641	Centre village
-0.012777777	16.214445114	Centre village
-0.020833334	16.218889236	Centre village
-0.062500000	16.196666718	Centre village
-0.077500001	16.311666489	Centre village
-0.019166667	16.355833054	Centre village
0.216666669	15.927499771	Centre village
0.132222220	15.996666908	Centre village
0.130833328	15.995277405	Centre village
0.171111107	15.970277786	Centre village
0.170277774	15.970277786	Centre village
0.168333337	15.972222328	Centre village
0.746100008	15.321900368	Centre village
-0.389722228	16.941944122	Centre village
0.115000002	17.479722977	Centre village
3.016388893	15.473333359	Centre village
3.016944408	15.475000381	Centre village
1.955833316	15.933333397	Centre village
2.106111050	15.392222404	Centre village
2.218611002	16.104444504	Centre village
2.219444513	16.104166031	centre village
2.183888912	16.486110687	Centre village
0.857222199	19.461389542	Centre village
2.490000010	18.451389313	Centre village
-3.374444485	16.379167557	Centre ville
-0.014722222	16.216388702	Centre ville
0.169722229	16.800277710	Centre ville
0.215277776	15.929721832	Centre ville
-0.353055567	16.954166412	Centre ville
1.410277724	18.433889389	Centre ville
1.401666641	18.438055038	Centre ville
1.409444451	18.434165955	centre ville
1.400555611	18.438055038	Centre ville
1.407777786	18.439443588	Centre ville
1.405277729	18.435277939	Centre ville
-3.008055449	16.777221680	Chacheicha
-0.093055554	16.288333893	Chado
-0.075555556	16.231945038	Chambeye
-4.153333187	16.667778015	Champ
-4.153888702	16.667499542	Champs
-3.660000086	16.418611526	Chateau eau
-3.634722233	15.726388931	Chirfoye
-3.634166718	15.726666451	Chirfoye
-4.159999847	15.994722366	Cimangara
-4.159444332	15.994722366	Cimangara
-3.894722223	15.793889046	Corongoifarandi
0.069166668	16.107221603	Cote de  la mosquee
-0.810833335	16.993055344	Cote de la mosquee
-3.478055000	16.367776871	Coté cimetière
-1.673888922	17.035554886	Coté est
-1.663055539	17.001388550	Coté Est
-2.581666708	16.780000687	Coté Est
-2.453333378	16.981388092	Coté Est
-3.024722338	16.761943817	Coté est
-4.984444618	15.727777481	Coté Est
-4.840833187	15.672499657	Coté Est
-4.691389084	15.601943970	Coté Est
-4.612777710	15.632778168	coté est
-2.410833359	16.858612061	Coté est (Assidi 2)
-3.477499962	16.364166260	Coté mairie
-3.323333263	16.327222824	Coté mairie
-2.848611116	16.743888855	Coté mosquée
-4.613611221	15.634721756	coté nord mosqué
-2.403333426	16.875000000	Coté Nord-Est
-2.404166698	16.876943588	Coté Nord-Est
-2.656111002	16.746389389	Coté Ouest
-2.626944542	16.759166718	Coté ouest
-2.458055496	16.979166031	Coté ouest
-4.694444656	15.601388931	Coté Ouest du site
-3.028055668	16.757778168	Coté sud
-3.499166727	16.220832825	Coté sud
-4.841388702	15.672222137	Coté Sud
-2.410277843	16.857221603	Coté sud (Assidi 2)
-4.694166660	15.591944695	Coté sud du site
-2.525555611	16.839445114	Coté sud ouest
2.401388884	15.909444809	cour SNV
2.402222157	15.904444695	Cours DNOP
-0.261944443	16.712223053	Cours Ecole
-3.366944551	16.589721680	Cours GTZ
-2.966666698	16.667499542	CSCOM
-1.664444447	17.001111984	CSCOM
-2.695555449	16.742776871	CSCOM
-3.053333282	16.658889771	CSCOM
-2.980277777	16.744167328	CSCOM
-2.526944399	16.841110229	CSCOM
-2.986111164	16.705278397	CSCOM
-4.964722157	16.326389313	CSCOM
-3.723888874	16.277778625	CSCOM
-3.772222281	15.517777443	CSCOM
0.167500004	16.798610687	CSCOM
-4.092777729	15.986666679	cçoté ouest de la mosquée
-3.817222118	16.743610382	Cud ouest
-3.578888893	15.684166908	Dabara
-3.336944342	16.628610611	Dag Wandalla
-3.994999886	15.882222176	Dagadji
-3.994722128	15.882499695	Dagodji
-2.842777729	15.860833168	Daka Kondio
-4.121666431	16.727777481	Dakakamane 1
0.996388912	20.185832977	Dalla Malaye
-0.036944445	16.286945343	Dallo Toure
-3.500000000	15.765277863	Dang
0.238055557	15.833333015	Dangabary
-3.709166765	15.714444160	Dangal Wabi
-3.863055468	15.647222519	Dangalre Tiaigal
-3.784722328	15.689999580	Dangara
-2.854722261	16.668611526	Dangaye
1.115277767	16.234167099	Dans  une plaine
1.524999976	15.876667023	Dans la jardin
1.530277729	16.530277252	Dans la mairie
0.654444456	16.499166489	Dans la mare
0.654444456	16.499444962	Dans la mare
0.861666679	16.259166718	Dans la mare
0.263888896	16.447221756	Dans la mare
0.998333335	15.808888435	Dans la mare
3.436944485	16.041666031	Dans la mare
3.153333426	16.223611832	Dans la mare
3.387777805	15.666110992	Dans la plaine
0.276388884	16.896667480	Dans la plaine
1.341666698	15.989444733	Dans la plaine
-1.434444427	17.846389771	Dans la plaine
0.069722220	16.921112061	Dans la plaine
-0.235833302	19.343610764	dans le campement
0.086111113	16.035833359	Dans le jardin
0.290833324	15.222222328	Dans le jardin
0.291666657	15.222222328	Dans le jardin
1.524444461	15.876388550	dans le jardin I
3.506111145	16.878055573	Dans l'oued
3.691111088	16.063055038	Dans l'oued
2.533333302	16.161945343	Dans l'oued
2.539722204	16.159166336	Dans l'oued
2.386388779	15.958055496	Dans l'oued
2.516111135	16.969444275	Dans l'oued
2.549999952	16.973611832	Dans l'oued
1.030277729	18.813333511	Dans l'oued
1.029722214	18.813333511	Dans l'oued
1.257777810	18.958333969	Dans l'oued
1.056666613	18.525278091	Dans l'oued
1.095277786	18.548610687	Dans l'oued
1.190277815	18.543888092	dans l'oued
1.866666675	17.830833435	Dans l'oued
1.945277810	18.799999237	Dans l'oued
1.842222214	18.291944504	Dans l'oued
1.848055601	19.028610229	Dans l'oued
1.916666627	19.170555115	Dans l'oued
1.816944480	19.239721298	Dans l'oued
1.816944480	19.240278244	Dans l'oued
2.540277719	19.446666718	Dans l'oued
2.600555658	19.798610687	Dans l'oued
2.886388779	19.790277481	Dans l'oued
2.260555506	20.020277023	Dans l'oued
0.332500011	19.350276947	Dans l'oued
0.332777768	19.350276947	Dans l'oued
0.241944447	20.545000076	Dans l'oued
1.245833278	19.963333130	Dans l'oued
1.116666675	20.376943588	dans l'oued
0.004444445	19.584722519	dans l'oued
2.199722290	18.191389084	Dans l'oued
2.200277805	18.190834045	Dans l'oued
2.201388836	18.191944122	Dans l'oued
2.200555563	18.192499161	Dans l'oued
2.198888779	18.194999695	Dans l'oued
2.200277805	18.191667557	Dans l'oued
2.520833254	18.629444122	Dans l'oued
2.520833254	18.629444122	Dans l'oued
2.272222281	18.125000000	Dans l'oued
2.728888988	18.230556488	Dans l'oued
2.728888988	18.230833054	dans l'oued
2.583889008	18.352222443	Dans l'oued
2.626388788	17.925556183	Dans l'oued
2.625555515	17.932500839	Dans l'oued
2.599166632	17.575555801	Dans l'oued
2.629166603	17.543611526	Dans l'oued
2.629166603	17.543611526	Dans l'oued
4.029444218	17.859167099	Dans l'oued
3.654166698	17.971111298	Dans l'oued
3.654166698	17.971111298	Dans l'oued
-0.607222199	16.315277100	Dans un jardin
1.525833368	16.530555725	Dansla mare
-5.268888950	15.642777443	Dar Salam
0.090277776	16.000000000	Darabari
-1.210555553	17.008054733	Daral Houda
-3.595000029	15.918333054	Dari
-3.597222328	15.915555954	Dari
-3.467222214	16.363056183	Darsalam
-4.764166832	15.713610649	de Tringa  (Mankena)
-3.655277729	16.179721832	Debere
-3.331111193	16.098333359	Debé
-2.984722137	16.707221985	Dendi
-2.984444380	16.707500458	Dendi
-2.983611107	16.704166412	Dendi
-3.713333368	16.184165955	Dene tounde
-4.125555515	15.937777519	Diabassana
-5.122499943	15.599444389	Diabata
-5.123888969	15.599166870	Diabata
-3.777499914	15.736389160	Diabel
-4.350833416	15.663888931	Diagouradè
-3.697499990	15.824722290	Diamal
-3.907222271	16.051111221	Diamassari
-0.350555569	16.952222824	Diambourou
-0.343888879	16.953332901	Diambourou
-0.345555544	16.954444885	Diambourou
-0.512499988	16.954721451	Diambourou
-0.347499996	16.952777863	Diambourou
-0.350555569	16.951944351	Diambourou
-0.343055546	16.953611374	Diambourou
-0.348611116	16.952222824	Diambourou  elevage
-0.349166662	16.951944351	Diambourou DEP
-0.345555544	16.951389313	Diambourou INPS
-1.384722233	15.380833626	Diamou
-3.734999895	15.705277443	Dianbagoura
-3.800555468	15.788055420	Diando
-4.641388893	15.727777481	DIANKE
-3.431666613	16.331666946	Diawatou keina
-3.432499886	16.324722290	Diawatou Keina
-3.380000114	15.737222672	Diaye Bocar Sai
-3.303333282	15.772777557	Diaye Oreceno
-1.244444489	15.902777672	Dibidiba Nord
-3.525277853	16.514722824	Dibla nord
-3.525555611	16.514999390	Dibla Nord Est
-4.639444351	15.725832939	Dinguèrè
-3.776666641	15.873888969	Dioukaina
-3.878888845	15.857500076	Dirguel
-3.865833282	15.784444809	Dirguel
-1.322777748	15.819999695	Disp
-3.235277891	16.090278625	Dispensaire
-3.235555649	16.090278625	Dispensaire
-2.853055477	16.689167023	Dispensaire
-3.135833263	16.465829849	Dispensaire
-3.244722128	16.225833893	Dispensaire
-3.699166775	15.824722290	Dispensaire
0.228055552	15.864166260	Dispensaire
-3.734166622	16.739999771	Disprnsaire
-1.915555596	16.884166718	Djambougou
-1.912777781	16.885278702	Djambougou
-1.886111140	16.878889084	Djambourou
-3.443611145	16.211389542	Djedji here
-3.010555506	16.655834198	DJEGUELIA
0.146111116	15.948888779	Djerroume
-3.565833330	15.853055954	Dji garhine
-3.553888798	15.659444809	Djiba
-0.046388891	16.236665726	Djibira
-0.042777777	16.233888626	Djidara
-3.984166622	15.933055878	Djillabougou
-3.239166737	16.362222672	Djingaraï illé
-3.238888979	16.362222672	DjingaraÏ illé
-3.803888798	16.035278320	Djingarei Yella
-3.803888798	16.034999847	Djingarei Yilla
-0.031111112	16.297777176	Djingarey Abouba
-2.869166613	16.706666946	Djirsi-kïra
-1.922500014	16.880832672	Djoulabougou
-1.923611164	16.875278473	Djoulabougou
-1.923055530	16.876388550	Djoulabougou
-3.448055506	16.542778015	Djèdjèko
-4.163610935	15.996110916	Doïta
-0.134444445	16.585832596	Doi Djinde
-0.331388891	16.909999847	Doidji
-0.135555550	16.585277557	Doidjinde
-3.784444332	15.885833740	Donguo
-3.213888884	16.185277939	Dotao
-3.890277863	15.819722176	Doua
-3.890000105	15.819444656	Doua
-3.889444351	15.819444656	Doua
-3.152499914	16.087778091	Doucouri Labou
-4.915833473	15.709444046	Dougoukoro
-4.908333302	15.711944580	Dougoukoro
-2.965555668	15.889721870	Douguandi
-4.908611298	15.709444046	Doukoukor
-0.119444445	16.503610611	Doumbaria
-3.821111202	15.786110878	Doumbou Ouest
-3.945555449	15.713889122	Doungel
-3.544166565	15.907221794	Dounguel
-3.543055534	15.906666756	Dounguel
-2.144722223	15.307222366	Dourgama
0.151111111	15.944444656	Douwadji
-3.291666746	16.629167557	Doya
-0.093333334	16.535833359	Doye
-0.052499998	16.255277634	DRHE
-0.053333335	16.255556107	Drop
-0.047777779	16.281110764	E Dioulabougou
0.500000000	15.678889275	Eau et foret
-1.917777777	16.883333206	Eaux Forêts
-3.279999971	16.752222061	Echauwak
-3.941111088	16.274444580	ECHELL
-3.945277691	16.277221680	Echell
2.398611069	15.918889046	Ecocle cycle 1
-4.026666641	16.771667480	Ecole
-3.011388779	16.656389236	Ecole
-2.960555553	16.667778015	Ecole
-3.122499943	16.646667480	Ecole
-3.122777700	16.646667480	Ecole
-3.053333282	16.661111832	Ecole
-2.936388969	16.920833588	Ecole
-2.997777700	16.774166107	Ecole
2.416666985	16.594444275	Ecole
-2.525555611	16.840278625	Ecole
-2.793888807	16.711666107	Ecole
-2.703055620	16.730833054	Ecole
-2.588333368	16.729999542	Ecole
-2.853888988	16.689167023	Ecole
-2.528055668	16.762777328	Ecole
-3.525000095	18.903333664	Ecole
-2.848888874	16.744722366	Ecole
-3.009444475	16.780277252	Ecole
-2.987222195	16.705833435	Ecole
-3.331388950	16.366388321	Ecole
-3.446944475	16.190277100	Ecole
-3.642499924	16.133888245	Ecole
-3.134999990	16.466388702	Ecole
-3.245555639	16.224166870	Ecole
-3.728888988	16.588611603	Ecole
-3.286944389	16.479444504	Ecole
-3.731944561	16.738889694	Ecole
-4.041666508	16.683055878	Ecole
-4.041666508	16.683332443	Ecole
-3.782777786	16.723888397	Ecole
-3.782500029	16.722221375	Ecole
-3.266111135	16.513610840	Ecole
-3.941388845	16.270555496	Ecole
-3.712222338	16.204444885	Ecole
-3.901388884	16.170555115	Ecole
-3.835833311	16.165000916	Ecole
-1.868055582	16.925556183	Ecole
-1.920555592	16.881389618	Ecole
-1.704444408	16.951944351	Ecole
-1.931111097	16.897499084	Ecole
-1.672777772	16.963333130	Ecole
-1.747222185	16.984167099	Ecole
-2.159166574	16.811944962	Ecole
-2.688333273	16.030555725	Ecole
-2.392499924	16.773889542	Ecole
-3.856111050	15.924166679	Ecole
-3.801666737	16.081943512	ecole
-4.042500019	15.968055725	Ecole
-4.115555763	15.853610992	Ecole
-3.774166584	15.514444351	Ecole
-3.698888779	15.823888779	Ecole
-4.350277901	15.658333778	Ecole
-0.019166667	16.219722748	Ecole
-0.019166667	16.219444275	Ecole
-0.073333330	16.506666183	Ecole
-0.110833332	16.614166260	Ecole
-0.050000001	16.383611679	Ecole
0.225833327	15.868888855	Ecole
-0.475833327	15.524722099	Ecole
0.501388907	15.677778244	Ecole
0.325555563	15.817222595	Ecole
0.461666673	15.740555763	Ecole
0.502777755	15.608888626	Ecole
0.370000005	15.805555344	Ecole
-0.298611104	16.880556107	Ecole
-0.264999986	16.836666107	Ecole
-0.341111124	16.916389465	Ecole
-0.263888896	16.715278625	Ecole
-1.571666718	17.036111832	Ecole
-1.403888941	17.033056259	Ecole
-0.994722247	16.969165802	Ecole
2.416388988	16.176111221	Ecole
-0.351388901	16.952499390	Ecole 1
0.599722207	18.045555115	Ecole 1er cycle
-0.350555569	16.952499390	Ecole 3
-0.342222214	16.949167252	Ecole 4
-2.999444485	16.758054733	Ecole AB Santao
-2.363888979	16.752777100	Ecole Arabe
-0.037500001	16.192499161	Ecole Bilalikoira
1.993888855	15.351666451	Ecole cycle 1
-3.399444342	16.265277863	Ecole de samassikou
0.079722226	16.016387939	Ecole de Zinda
-1.705000043	16.951944351	Ecole du P C
-2.788611174	15.854444504	Ecole du P C
-1.346388936	15.403333664	Ecole du p c
-2.381944418	16.751943588	Ecole du P C
-1.748611093	16.948055267	Ecole du PC
-0.073888890	16.506389618	Ecole du village
-0.074166663	16.506666183	Ecole du village
0.134444445	15.991389275	Ecole fondamentale
0.148333326	17.359443665	Ecole fondamentale
-3.004722118	16.752777100	Ecole Hegia
-3.660555601	16.418333054	Ecole I
-3.660555601	16.415555954	Ecole II
-3.670277834	16.418888092	Ecole IV
-2.247499943	16.845832825	Ecole P.C
-2.618888855	16.767221451	Ecole P.C
-2.686388969	16.616111755	Ecole PC
-2.764444351	16.693611145	Ecole PC
-2.764444351	16.693332672	Ecole PC
-2.676111221	16.724721909	Ecole PC
-3.014166594	16.783889771	Ecole PC
-3.316944361	16.456943512	Ecole PC
-1.678055525	16.995555878	Ecole primaire
-2.412777662	16.860555649	Ecole primaire
-2.688611031	16.741945267	Ecole primaire
-2.991666555	16.764444351	Ecole primaire
-3.246944427	16.359443665	Ecole primaire
-3.161666632	16.173334122	Ecole primaire
-0.094166666	16.247499466	Ecole primaire
0.219166666	15.923889160	Ecole primaire
1.176111102	18.753055573	Ecole primaire
-3.989166737	15.929721832	Ecole Prémier cycle
-3.988611221	15.928055763	Ecole Second cycle
-0.042500000	16.262222290	Ecole Trion ville
0.220555559	15.867777824	Ecole ville
-3.237777710	16.090278625	Ecoles
-4.918055534	16.623888016	Edjar
-0.050000001	16.242500305	EDM
-0.049166668	16.240833282	EDM
-0.050833333	16.243055344	EDM
-0.049722221	16.244443893	EDM
-0.050555557	16.245832443	EDM
-0.053055555	16.245277405	EDM
-0.052499998	16.244199753	EDM
-0.052222222	16.246110916	EDM
-0.056944445	16.263055801	EDM
-0.051944446	16.242776871	EDM G-8
-0.051944446	16.270000458	Egise
-4.388888836	16.605556488	Ehabag
-2.298055649	15.382222176	Ekazaï kazaï
-2.299722195	15.380555153	Ekazaï kazaï
-5.023889065	16.413333893	El Bordg
1.001388907	20.189167023	El Hadj  Aghaly
-3.443055630	16.192499161	El Walidji
-3.444722176	16.191944122	El Walidji
-3.694444418	15.822500229	Elevage
-0.435277790	16.185556412	En bordure de l , Oued
-0.461100012	16.206666946	En bordure de l, Oued
-0.435277790	16.185556412	En bordure de l, Oued
1.849444389	19.030555725	Entre colline
1.306111097	19.974166870	Entre les collines
1.276111126	20.426944733	entre les collines
-0.205555558	17.112777710	Entre les plaines
2.416110992	15.914999962	Essakane 1
2.413055658	15.921944618	Essakane 2
-3.002500057	16.775833130	Est
